Gen,Max Fitness,Average Fitness,Max Fitness Genome
580,0.875,0.814475,10101111110010000000011111011000000000100011010111001000110010001111100110101001001000100000001100011100
581,0.875,0.8147625,10011111101001010100100110101100000000100011010111100010001011000001101110111010001000100000001100011100
582,0.875,0.8077,00111100000100100010011100101000000000100011010111000000100010000000110001101001001000100000001100011100
583,0.875,0.8104,10111110101101010100111001011000000000100011010111010101101011101100101111110101001000100000001100011100
584,0.875,0.8105625,11101011110110001000000000101000000000100011010111100000101101000100110101110000001000100000001100011100
585,0.875,0.8111125,01011110000111011011011110110000000000100011010111101000110100110111001011001101001000100000001100011100
586,0.875,0.8156625,01010000111110101110001010011000000000100011010111110011000000011011010110011011001000100000001100011100
587,0.875,0.8121875,01110101000011110100101001011000000000100011010111110000000110111101111101100000001000100000001100011100
588,0.875,0.8163375,10000100000010100011011010011100000000100011010111010001100010000010001100101000001000100000001100011100
589,0.875,0.815675,10111110010010000011011101000000000000100011010111100000011001100011101010001101001000100000001100011100
590,0.875,0.8150125,10111001110110001000110010011100000000100011010111011100011011000000111110101111001000100000001100011100
591,0.875,0.8114875,00100110100011111000101101101000000000100011010111010100001111110001000000111000001000100000001100011100
592,0.875,0.814525,00101100010011011010111010011000000000100011010111100010000101000100111001000101001000100000001100011100
593,0.875,0.81095,10110010101011010011100001011000000000100011010111110111011000000111101010101001001000100000001100011100
594,0.875,0.814375,11100100110100001010010010101000000000100011010111010101110000110111111001101001001000100000001100011100
595,0.875,0.8173375,10011011011011010111001100000000000000100011010111000111001100100011111110001001001000100000001100011100
596,0.875,0.8150125,10101100010101000110000010100000000000100011010111111001111000010001101010101100001000100000001100011100
597,0.875,0.8112125,01011101000000000000111011010000000000100011010111010100100011011000000110001001001000100000001100011100
598,0.875,0.8191375,10111000110000100000000101001000000000100011010111011101100010000011001000110001001000100000001100011100
599,0.875,0.816325,11001110101101001100001010011000000000100011010111011110111001100010010101101101001000100000001100011100
600,0.875,0.820125,11011001011010001011110000011000000000100011010111011100111001000000111100101101001000100000001100011100
601,0.875,0.8171,11101100011100011000111000110000000000100011010111101011101001100011101100101000001000100000001100011100
602,0.875,0.8152375,10110011111101010000100010100000000000100011010111111110000101010010110001000000001000100000001100011100
603,0.875,0.8117625,00111000010110001101011000011100000000100011010111110000000100101000110101110011001000100000001100011100
604,0.875,0.814875,01101011100000101001100101011000000000100011010111110101101101000101010001101001001000100000001100011100
605,0.875,0.810925,01100001000010000000001001110100000000100011010111110000001110100010101010100110001000100000001100011100
606,0.875,0.81245,01100110001010101100011000111000000000100011010111000010110001011000001101110001001000100000001100011100
607,0.875,0.81625,01100010110110011001010111100000000000100011010111101000100101101100110100011001001000100000001100011100
608,0.875,0.8154875,10001110011110010011001101100000000000100011010111110100110100001101010011111011001000100000001100011100
609,0.875,0.8114125,11100000001100110101011010011100000000100011010111100101110010010111001011100000001000100000001100011100
610,0.875,0.8065875,10000001111111101100100001101100000000100011010111011101110101100000001001101101001000100000001100011100
611,0.875,0.8133125,10000011011011111111010110110000000000100011010111110111110001000011111100101001001000100000001100011100
612,0.875,0.8137375,11110110000101011010010001000000000000100011010111100010010001000111001010011010001000100000001100011100
613,0.875,0.808775,00010010101100001100001010011100000000100011010111010000101011001111100001111011001000100000001100011100
614,0.875,0.8135625,10101010000001111101110010110000000000100011010111000000101000100110111111000011001000100000001100011100
615,0.875,0.806925,00001101000000010110100000001100000000100011010111100010000010000000001110101001001000100000001100011100
616,0.875,0.814875,11011000110110010000110011001000000000100011010111110000011010000100001110111100001000100000001100011100
617,0.875,0.8143,00101101000011101111110100111000000000100011010111110100110001000000000000010001001000100000001100011100
618,0.875,0.8135875,10010011101000000111001101010000000000100011010111111100101001101000111000101000001000100000001100011100
619,0.875,0.8094875,00101101000011010000001101010000000000100011010111110110000110110010101010100001001000100000001100011100
620,0.875,0.8153,10101010100001001000001100001100000000100011010111010111111101010011110001100001001000100000001100011100
621,0.875,0.8111875,10001101000011000000001101010000000000100011010111111101100110100111000111010011001000100000001100011100
622,0.875,0.8134125,00011001010111001111010001100000000000100011010111000101010111010010101110000000001000100000001100011100
623,0.875,0.811975,10010110010110111000111010100000000000100011010111101010010100101101110001100001001000100000001100011100
624,0.875,0.8173625,11100010011100101100110101001100000000100011010111111101101011010000101100111100001000100000001100011100
625,0.875,0.809925,10101111000011010110100011110000000000100011010111100100101101011110100011000000001000100000001100011100
626,0.875,0.8144625,10110011101110110000100100011100000000100011010111110000100100000100111000001010001000100000001100011100
627,0.875,0.8110625,11100010100001001101110100011100000000100011010111110100101110100111101011101011001000100000001100011100
628,0.875,0.8156125,11101110100000011001011000011100000000100011010111111001100100000100011000001010001000100000001100011100
629,0.875,0.813275,10100011110010010110011100110100000000100011010111110011101000010111100010010101001000100000001100011100
630,0.875,0.8148125,10110011101011010011100001011100000000100011010111011001000110100111110101101001001000100000001100011100
631,0.875,0.81205,10010010101100001100100110001100000000100011010111010010010001000000000011100001001000100000001100011100
632,0.875,0.81105,10100110011011100111101010111000000000100011010111000101101000110011111010101101001000100000001100011100
633,0.875,0.8146125,11110100000000010110010110110000000000100011010111011111001001110010111001001010001000100000001100011100
634,0.875,0.809625,00111101011011011111010001101000000000100011010111100101111000100100010011101001001000100000001100011100
635,0.875,0.8165375,00101110010110111011010010101100000000100011010111100110110010110100110011001010001000100000001100011100
636,0.875,0.81805,10101101011100111010110101010100000000100011010111010010101101010000101011000001001000100000001100011100
637,0.875,0.8152375,11100010000010101111111111010000000000100011010111011101100010001001011110111011001000100000001100011100
638,0.875,0.81255,11111001000010100000110111100000000000100011010111000010011000000001000001000001001000100000001100011100
639,0.875,0.8121,01000000011100101111101001010000000000100011010111110101111101110011101101111010001000100000001100011100
640,0.875,0.8109125,10010100001000110100110000100100000000100011010111011001000010001111011111100110001000100000001100011100
641,0.875,0.813575,00111000011000100111010001000000000000100011010111001100110101100111001111101101001000100000001100011100
642,0.875,0.8121,11011100001101011101010001101000000000100011010111101000010010001110110110100111001000100000001100011100
643,0.875,0.8166375,00001100000101110001010010101100000000100011010111010010000010011001001001101101001000100000001100011100
644,0.875,0.8145875,01100010100011111000110101111100000000100011010111111100110000101010111011101110001000100000001100011100
645,0.875,0.814525,10010000101100001010000011100000000000100011010111111110100000101010010011011110001000100000001100011100
646,0.875,0.8138125,00111010001001000100111100110000000000100011010111001001000000000110000000110100001000100000001100011100
647,0.875,0.8133875,11110101001000100000110100100000000000100011010111011010100111110000010010101111001000100000001100011100
648,0.875,0.8074,01000011010101111110001000110000000000100011010111101010101011110000110010111111001000100000001100011100
649,0.875,0.814525,11111100000011010001000010101100000000100011010111110100001001001100001101110011001000100000001100011100
650,0.875,0.8152375,01111110100001010001111011011100000000100011010111001000000000011111000111000010001000100000001100011100
651,0.875,0.8125375,00001011111110011101110010110000000000100011010111011100000010001101001010101111001000100000001100011100
652,0.875,0.8101375,11100011011100100110010011000000000000100011010111111001011101011000001111101010001000100000001100011100
653,0.875,0.8129125,10001111101011000110101001001000000000100011010111000000100110001110101110101011001000100000001100011100
654,0.875,0.810625,11110101101101111011001011011100000000100011010111001101101000000011111000111001001000100000001100011100
655,0.875,0.8109,01011000101000010010000010010000000000100011010111111010001100001010101001101110001000100000001100011100
656,0.875,0.81335,01100010101010111100001111111100000000100011010111100000100000010110001110001101001000100000001100011100
657,0.875,0.8075125,11001101101100110011111010101000000000100011010111111110000000100010111111101011001000100000001100011100
658,0.875,0.811975,01100110001001111010001000110000000000100011010111110101101101110000110110011101001000100000001100011100
659,0.875,0.8120875,10011110100100111111110100100000000000100011010111110001101100110011011010100000001000100000001100011100
660,0.875,0.80705,00000000110010001010000000000000000000100011010111001101001010100000101011100010001000100000001100011100
661,0.875,0.8182125,00101110101110110101111100101100000000100011010111110100101000000110001101011001001000100000001100011100
662,0.875,0.81195,10010100000000110110101011100000000000100011010111000101010000100011101101011010001000100000001100011100
663,0.875,0.81565,01101010100110101011000000001000000000100011010111110000101000100010110011011011001000100000001100011100
664,0.875,0.812675,10010100000001011011000000011000000000100011010111110101101101001011100101001100001000100000001100011100
665,0.875,0.8161125,00100010101100000010111000111100000000100011010111110000110000110010101110101001001000100000001100011100
666,0.875,0.8121875,10111111001000001001111011111000000000100011010111100001001011100000110000111010001000100000001100011100
667,0.875,0.8122625,10100011001010011000111001111000000000100011010111000101100110100011100100100100001000100000001100011100
668,0.875,0.8134625,11110100000110001111000001110100000000100011010111010010110101111100000101110001001000100000001100011100
669,0.875,0.813675,00110011100000111111000001110100000000100011010111100001110000101010001101100010001000100000001100011100
670,0.875,0.8164875,11110100001100000000001100100100000000100011010111110100011001100011101000100000001000100000001100011100
671,0.875,0.8128125,00111110001011000001011000010100000000100011010111101001010001100011001101000100001000100000001100011100
672,0.875,0.81445,00100000110110111000111100110100000000100011010111011000001011000101110011001101001000100000001100011100
673,0.875,0.81665,00100100101000110111111000010000000000100011010111001011101001001110011100100101001000100000001100011100
674,0.875,0.8161875,00111110001001010100101100100000000000100011010111111011000111000111001101111101001000100000001100011100
675,0.875,0.8123625,10110000001011111011010101110000000000100011010111011101000000001101001111101011001000100000001100011100
676,0.875,0.8113375,00100101001001001100100001110000000000100011010111000010101000000110111000111001001000100000001100011100
677,0.875,0.8137875,01100110100010001010100001110000000000100011010111101000000001100000010010110111001000100000001100011100
678,0.875,0.814275,01100101110000111011110101010000000000100011010111001000100111100011110010110011001000100000001100011100
679,0.875,0.811875,11010100000100000100000111101100000000100011010111100000101000010011101111000100001000100000001100011100
680,0.875,0.8116,01110010101100101010101100100100000000100011010111101101000011000110110110100000001000100000001100011100
681,0.875,0.8155875,01110010001111000010001011011000000000100011010111110001101100100010101000100101001000100000001100011100
682,0.875,0.81275,10110100111011010000100001010000000000100011010111001001010000010010001101111011001000100000001100011100
683,0.875,0.8093375,00110111011010111110101010011000000000100011010111001101110000000101111010010100001000100000001100011100
684,0.875,0.8100875,10101100111011000000000010111100000000100011010111110110011110000000110000100111001000100000001100011100
685,0.875,0.8131125,01010111110100001101111101001000000000100011010111101100101000001010010111100010001000100000001100011100
686,0.875,0.815625,11111011000111110101111111111000000000100011010111111001101010100001010010110100001000100000001100011100
687,0.875,0.8108625,01100011101000001001100011110100000000100011010111110000000110100011111000101100001000100000001100011100
688,0.875,0.819925,01010100001110101010111110111000000000100011010111011000011111000011001111010001001000100000001100011100
689,0.875,0.8145125,10111110010100111011011100001100000000100011010111001010111101100000111100001101001000100000001100011100
690,0.875,0.8174,01001010011101110011000110111000000000100011010111010101100111101011101011000010001000100000001100011100
691,0.875,0.814375,10010110100100000001111011110100000000100011010111001010001101010100000001101100001000100000001100011100
692,0.875,0.8177625,01100000011101010011111000101100000000100011010111110101101010100110110010100000001000100000001100011100
693,0.875,0.8143875,10010000110100000010110000100100000000100011010111010010010100000010111000010101001000100000001100011100
694,0.875,0.8133625,00111110011010111110001101110100000000100011010111101000001001101001010111001110001000100000001100011100
695,0.875,0.8157875,10010000011000110110010010001100000000100011010111111100010010100011111010101000001000100000001100011100
696,0.875,0.8133875,01100111110110100011011100011100000000100011010111111001101000100000011001111110001000100000001100011100
697,0.875,0.8169,10010000101101111110010011110100000000100011010111110001100101111110000101111101001000100000001100011100
698,0.875,0.8097125,01001011011101110100100010101000000000100011010111001011011100010110110010110001001000100000001100011100
699,0.875,0.8102375,00111010101000100110110000101100000000100011010111110100001001101001010000101111001000100000001100011100
700,0.875,0.8175875,00111110110100000011000110101100000000100011010111010001100100011110001111101010001000100000001100011100
701,0.875,0.808775,10011111000010000010100110001000000000100011010111111111001111100100011100011101001000100000001100011100
702,0.875,0.8085625,00110100000111010001110100111000000000100011010111010001100100000111110000100000001000100000001100011100
703,0.875,0.8122875,00110110100110110110010010010100000000100011010111011100010010110011011100101001001000100000001100011100
704,0.875,0.810775,01010011000000010111011111001000000000100011010111100000001100100101110010110000001000100000001100011100
705,0.875,0.8087125,00111011000000111001110000101100000000100011010111111000101101100001100111011110001000100000001100011100
706,0.875,0.812625,01110101111100111000110111100000000000100011010111100010100001101001010101111101001000100000001100011100
707,0.875,0.8119,10110010000001000001111000010000000000100011010111101000100011001010001110111101001000100000001100011100
708,0.875,0.808825,11111101011000100010100110001000000000100011010111011111000101001010011111001100001000100000001100011100
709,0.875,0.8149125,10000011001100001001011011111100000000100011010111000000101000110011100011111000001000100000001100011100
710,0.875,0.8114125,10111100001110111010101010011100000000100011010111101010110111010001111010101001001000100000001100011100
711,0.875,0.813,11110000101101011011110010100100000000100011010111000111101000001011111110101010001000100000001100011100
712,0.875,0.81845,11110011011101111010010101110000000000100011010111111010111000101111001010101000001000100000001100011100
713,0.875,0.8133375,01100010001101001111110001000100000000100011010111001010101010111110100111101100001000100000001100011100
714,0.875,0.81295,01010001011010010000100001010100000000100011010111010111111100001110110000111001001000100000001100011100
715,0.875,0.8132625,10100010101000001101000000011100000000100011010111011101100011101000011011010101001000100000001100011100
716,0.875,0.8136875,11111101101100011011110011100100000000100011010111001110010100001001001010100100001000100000001100011100
717,0.875,0.812175,01010111011000101101100011100100000000100011010111111001100110000110111110101110001000100000001100011100
718,0.875,0.8123125,11100101111001100001100000001100000000100011010111100000000011010001001111111000001000100000001100011100
719,0.875,0.8189,11011101100100011011010011010000000000100011010111001010000110000111001111111110001000100000001100011100
720,0.875,0.811925,10010100100110110111100000111100000000100011010111000110000010010000000111111100001000100000001100011100
721,0.875,0.8130625,01001101111100100001101010111100000000100011010111000000100001000101111001110100001000100000001100011100
722,0.875,0.814325,11101011011110110000010000100100000000100011010111010010100000100011111101001001001000100000001100011100
723,0.875,0.8136875,11110000100110001001000011111100000000100011010111110101001000110001110100101110001000100000001100011100
724,0.875,0.816,00100001101010101111010011000100000000100011010111110000001010000111111010111100001000100000001100011100
725,0.875,0.8096,00110010101111001110010100101100000000100011010111110100111010010111111111000011001000100000001100011100
726,0.875,0.8146625,01110001111100110001111100011100000000100011010111000000000011000011000000100001001000100000001100011100
727,0.875,0.8133625,10100000101110101001110111101000000000100011010111110100101000100111110011111011001000100000001100011100
728,0.875,0.8168125,01111111101000111100111110100000000000100011010111110101111101000110101110101011001000100000001100011100
729,0.875,0.8172875,10010111001100000001110100001000000000100011010111101001000010111001111111011011001000100000001100011100
730,0.875,0.8107875,11100111101000101100110000001100000000100011010111101001111000111000001111111000001000100000001100011100
731,0.875,0.8127875,00100110100101001011000101100100000000100011010111010001010010000000011011110111001000100000001100011100
732,0.875,0.8117625,00110111100011101010111110010000000000100011010111011000011100001011110011101010001000100000001100011100
733,0.875,0.8085375,10111111101000111010000111111100000000100011010111001111101001001110001010111100001000100000001100011100
734,0.875,0.8173375,10010100011100100001101010111100000000100011010111000000100001000100111001100101001000100000001100011100
735,0.875,0.81445,01001010111010011011111101000000000000100011010111111101100000100000010100110110001000100000001100011100
736,0.875,0.815025,10110111011010001000100000100000000000100011010111010110010100100001010010010101001000100000001100011100
737,0.875,0.810025,01011011011110001000100100110000000000100011010111101000101101110001110100101010001000100000001100011100
738,0.875,0.8160875,10110010010110001100010000110000000000100011010111110101000000000110111001010010001000100000001100011100
739,0.875,0.81235,11100011011110110000000011111000000000100011010111010111001110100111000000000011001000100000001100011100
740,0.875,0.8167125,00111110001010010011101000110000000000100011010111110100011100100101100111101010001000100000001100011100
741,0.875,0.8157375,10010011111100001111010010100000000000100011010111001100000011000001111100010001001000100000001100011100
742,0.875,0.8102375,10010111101100001100101111010000000000100011010111011110000100000100001010001000001000100000001100011100
743,0.875,0.8142375,10011100100100100001010101100000000000100011010111000101000100110010111101010001001000100000001100011100
744,0.875,0.8120875,01100011101000100101000010100000000000100011010111010010001010100000011000101001001000100000001100011100
745,0.875,0.8135125,10100011100010100101110000101100000000100011010111010010001010000101110101010000001000100000001100011100
746,0.875,0.8100125,11110100011110000101110000100000000000100011010111101100101010101001101100001100001000100000001100011100
747,0.875,0.811725,10110111111000110111010101011100000000100011010111011011111000000111101111001100001000100000001100011100
748,0.875,0.8167,01110100011100011110011010111000000000100011010111110011101110100111110101000100001000100000001100011100
749,0.875,0.8128,10110101111000010000111001100100000000100011010111000011000011010101001111111001001000100000001100011100
750,0.875,0.8124625,10110111011100011011110000101100000000100011010111001000010010000111101101110000001000100000001100011100
751,0.875,0.81225,11101111011000111110111000010000000000100011010111101001111101101010000000100010001000100000001100011100
752,0.875,0.810375,01001110011110101100111111111000000000100011010111010001101001000010111101001001001000100000001100011100
753,0.875,0.8145625,00100111010111011110110011010000000000100011010111110010111101001001111011000000001000100000001100011100
754,0.875,0.8144375,00110001000000111100011001010000000000100011010111010000100001111011001110001100001000100000001100011100
755,0.875,0.816075,01110001110100001101110110110100000000100011010111000001110100110001101110000000001000100000001100011100
756,0.875,0.8135625,01111100101100101101001011111000000000100011010111110101011001011000011011010100001000100000001100011100
757,0.875,0.814625,01111000101110101000110110110100000000100011010111100000001101110111100000001010001000100000001100011100
758,0.875,0.814325,11101110100111001010110110000100000000100011010111111001100011100000111010011111001000100000001100011100
759,0.875,0.8084875,01111010011000001111110000110000000000100011010111111000011100101111011000101011001000100000001100011100
760,0.875,0.8123875,01110001101000010011000111101000000000100011010111101010000111000000111001101011001000100000001100011100
761,0.875,0.812175,01110110011110100101111100111000000000100011010111010101111100101111101101011011001000100000001100011100
762,0.875,0.814575,01100110101100001101100011111000000000100011010111011100100011110010010010100101001000100000001100011100
763,0.875,0.8165125,10001101001101100011110001010100000000100011010111001001011000111101100011000010001000100000001100011100
764,0.875,0.8150375,00111010110100001100100000001100000000100011010111111111000111101001010111101100001000100000001100011100
765,0.875,0.813775,00111110001000111110010111011000000000100011010111000111001100101101110001111110001000100000001100011100
766,0.875,0.8162875,00010111000111110110011110011100000000100011010111111010001100000100001010101001001000100000001100011100
767,0.875,0.813875,11110100010011011011000000111100000000100011010111010011011101110101111101100001001000100000001100011100
768,0.875,0.8116,01001111011000111100011110100100000000100011010111100001000011101010010101001100001000100000001100011100
769,0.875,0.8162875,10111110110000101111111100111000000000100011010111010101101110001110110001100111001000100000001100011100
770,0.875,0.812325,11110001101000001100100110110100000000100011010111110001010010011101110001111110001000100000001100011100
771,0.875,0.8138375,11110100010011011101111100111100000000100011010111000101100111110001111110101101001000100000001100011100
772,0.875,0.814475,00100111111100001010011011110100000000100011010111100100101011000001011010000011001000100000001100011100
773,0.875,0.815375,10100100101010100010010011001000000000100011010111010011010110000001110101111011001000100000001100011100
774,0.875,0.816175,01010101011111010010011010111000000000100011010111110110000111000001011011111000001000100000001100011100
775,0.875,0.813625,01111100011010111110011100000000000000100011010111111110010110001110000100001110001000100000001100011100
776,0.875,0.81845,00111011110010101110011101101000000000100011010111110101001010000010100100110100001000100000001100011100
777,0.875,0.81355,11111011100001101010100000111100000000100011010111111011100010101101111001111100001000100000001100011100
778,0.875,0.8185125,01001110011110101100010111111000000000100011010111101001100001100111111111011111001000100000001100011100
779,0.875,0.8084,11101100011011111000111010110100000000100011010111110001100000110000110101100101001000100000001100011100
780,0.875,0.8158125,00110000110010111100000110101000000000100011010111111010111100000111001101100001001000100000001100011100
781,0.875,0.8163,01010101101000011001110010111000000000100011010111111001000011000000111110000101001000100000001100011100
782,0.875,0.8126625,11100010101001000101111100110100000000100011010111001000010000001011111010000011001000100000001100011100
783,0.875,0.815125,00111111100100000000010010010100000000100011010111101011000110010000111000011011001000100000001100011100
784,0.875,0.8123375,01000010101100100001000111001000000000100011010111010001100100110010011101111000001000100000001100011100
785,0.875,0.811775,00100110011100110110111011111100000000100011010111011010100100001001101000011110001000100000001100011100
786,0.875,0.8147375,00011011111100101101000110111000000000100011010111111110001011100011010111110101001000100000001100011100
787,0.875,0.817425,10110100111010011101111100111100000000100011010111010100111011010000110010010101001000100000001100011100
788,0.875,0.81905,01010101011100100001001101111000000000100011010111101000011110100101000110111110001000100000001100011100
789,0.875,0.8165125,00001110010010100111111100000000000000100011010111011011001101100001011001011010001000100000001100011100
790,0.875,0.816375,11110111110010110101101011111100000000100011010111101001101111000001100101111001001000100000001100011100
791,0.875,0.81455,11100100010000101111000110110000000000100011010111011010000011000100011101111001001000100000001100011100
792,0.875,0.81265,00010100010101111111101101101000000000100011010111010011100010110001101010101101001000100000001100011100
793,0.875,0.8157125,01001010101100011100000110101100000000100011010111000101011101110111100100000100001000100000001100011100
794,0.875,0.8144875,11100000001000001110101000111000000000100011010111111101100010111101001100010000001000100000001100011100
795,0.875,0.8129625,10000110001110101110100100000100000000100011010111001101000101001001010001111100001000100000001100011100
796,0.875,0.8143125,11011010101101010101111110011100000000100011010111101010111111000001111011111000001000100000001100011100
797,0.875,0.8131875,01110100010100100000110111100000000000100011010111111101010110010010000010111001001000100000001100011100
798,0.875,0.8096125,01000001010110010111111110110100000000100011010111001101000100000011011011101111001000100000001100011100
799,0.875,0.81355,00000000111011010101010001000000000000100011010111110111001010100001011100100000001000100000001100011100
800,0.875,0.8137625,10111011110010100001111100110100000000100011010111001010101101000011011001000100001000100000001100011100
801,0.875,0.8113125,01101101100101101011111011001000000000100011010111110110100001100111111010001110001000100000001100011100
802,0.875,0.8122875,00111011101101101011111011111100000000100011010111000100010100111111110011010000001000100000001100011100
803,0.875,0.8146,11010100010111001011110110100100000000100011010111101101011010001011111010000011001000100000001100011100
804,0.875,0.808825,10000100100110011001110111001100000000100011010111010000001110110101011011100000001000100000001100011100
805,0.875,0.809775,10110100101010001011111110001100000000100011010111001000100011111000110010100111001000100000001100011100
806,0.875,0.8110125,10010101101100100110111000000000000000100011010111011101111100100110110101100111001000100000001100011100
807,0.875,0.81405,00110000101100011010000011000000000000100011010111110011101111010101100111101100001000100000001100011100
808,0.875,0.81365,10110111100110100110101110110100000000100011010111010100111010111010011101010001001000100000001100011100
809,0.875,0.8146,00011101010000000010110110011100000000100011010101111111101110011001110001100000001000100000001100011100
810,0.875,0.812025,01110100001011001010100011110000000000100011010111111010100000100001000010011010001000100000001100011100
811,0.875,0.81575,00000110010110010010010010101000000000100011010111010100010110000111111011110110001000100000001100011100
812,0.875,0.816975,10111101101110111001110110000100000000100011010111001100000011100011111001100010001000100000001100011100
813,0.875,0.814075,01111001001000001100111100110100000000100011010111001101000000001001010001111110001000100000001100011100
814,0.875,0.81615,01110110000100101111010101001000000000100011010111111101100111000010100001010000001000100000001100011100
815,0.875,0.8084875,10010001101111101110100100101100000000100011010111110000001011101001010001011110001000100000001100011100
816,0.875,0.812375,00111101000111011101111011011100000000100011010111111101010010110000100111000001001000100000001100011100
817,0.875,0.8132375,00110000001110011001000101010000000000100011010111111101100100111011100001000111001000100000001100011100
818,0.875,0.815375,11100010110000001011110001101100000000100011010111101101000001000001111001111111001000100000001100011100
819,0.875,0.8181125,01010010100010001011111110011000000000100011010111011001100110110110110000000100001000100000001100011100
820,0.875,0.8108,01000011101101101101000110011100000000100011010111101100100000000001000010001000001000100000001100011100
821,0.875,0.8116625,00100010000101011111011101000100000000100011010111101000001101010101011100111010001000100000001100011100
822,0.875,0.8132875,10010001110100111111110011110100000000100011010111101100100000010010111101111000001000100000001100011100
823,0.875,0.81275,11101100111000111100011000001000000000100011010111110100010010010001011000011001001000100000001100011100
824,0.875,0.8103,11000110000100101111000101001000000000100011010111110101001011010111001001110110001000100000001100011100
825,0.875,0.809325,11101110110100101110100100101100000000100011010111100101000100001011110000000001001000100000001100011100
826,0.875,0.812475,11010110111110011110111010010100000000100011010111001010100000000001000010000000001000100000001100011100
827,0.875,0.81545,10011001000000010011110000100000000000100011010111000101000101001000101111100110001000100000001100011100
828,0.875,0.8138375,00110101111110011100100111011100000000100011010111011101111011110010000010110010001000100000001100011100
829,0.875,0.812425,10100110001110110000111000110000000000100011010111110101000000001001000001100100001000100000001100011100
830,0.875,0.8163125,01100101010010011111111000111000000000100011010111001100000010010000101100000101001000100000001100011100
831,0.875,0.8078875,11001011100000011111110110101100000000100011010111011100001010111001011010101010001000100000001100011100
832,0.875,0.812925,00010110001110011011010011100100000000100011010111001111000011001101000011101001001000100000001100011100
833,0.875,0.8159625,11100101000100110011111111000000000000100011010111100001010010110011101100001000001000100000001100011100
834,0.875,0.8084,00110101000001111001101011100000000000100011010111011111101110000001010010100111001000100000001100011100
835,0.875,0.815875,11111111100000110110110001111100000000100011010111100111001110010110110000000101001000100000001100011100
836,0.875,0.8126125,00101100101101100001101000011000000000100011010111100100001101010011010101110110001000100000001100011100
837,0.875,0.8123875,10111000111110010011011110111000000000100011010111100101100011010000101110000010001000100000001100011100
838,0.875,0.8106875,11001011100001111010010110001100000000100011010111101101000101000000011011001101001000100000001100011100
839,0.875,0.8159875,10101110111110110110110001100000000000100011010111001110000010100011001011101000001000100000001100011100
840,0.875,0.813425,11111100000110011001011101111100000000100011010111010000011101010111011100100000001000100000001100011100
841,0.875,0.814025,10110001001001010110011011110100000000100011010111010010001101010011010101110110001000100000001100011100
842,0.875,0.810425,11110100110111101111101110010000000000100011010111110011001101000010001100000001001000100000001100011100
843,0.875,0.8101,00011111110101101101110110100100000000100011010111110110101110000000100010100010001000100000001100011100
844,0.875,0.8144625,01000100010110001101111000101000000000100011010111101001100111001101111100100101001000100000001100011100
845,0.875,0.80965,11100001101010010101111110110000000000100011010111010001011010101101011101101000001000100000001100011100
846,0.875,0.8135375,11110100011100001011010001001100000000100011010111100101100110000110100010100010001000100000001100011100
847,0.875,0.8142375,10111001110000100100001011100000000000100011010111011110001101011110100011100111001000100000001100011100
848,0.875,0.81555,11111011101111111111100111100000000000100011010111001101000011100111101011101000001000100000001100011100
849,0.875,0.811975,00111001000110011001000100110100000000100011010111100010101110110101001011110101001000100000001100011100
850,0.875,0.8125125,10010000011010101010000000011100000000100011010111110101001100001111110001001100001000100000001100011100
851,0.875,0.8148375,00111110101100011010000000011100000000100011010111001100000011111101010001111111001000100000001100011100
852,0.875,0.811875,11100010110011111000000001110000000000100011010111011000111010001111101110111101001000100000001100011100
853,0.875,0.8141125,01110100000100100001011100110100000000100011010111010001011000110010001010111111001000100000001100011100
854,0.875,0.814975,11111001011111010001111000100000000000100011010111010001011010100110001011110000001000100000001100011100
855,0.875,0.8141,01111111111000110101011110100100000000100011010111001000000000010011100111000000001000100000001100011100
856,0.875,0.8161625,00110011110001101011111100110000000000100011010111010011001100011011001111101101001000100000001100011100
857,0.875,0.813075,00101000100010100001011001110100000000100011010111100000110010000011101100110100001000100000001100011100
858,0.875,0.8084875,00011101111000110110111000001100000000100011010111010001101000110100100000101101001000100000001100011100
859,0.875,0.8134625,11101100011011010101011001011100000000100011010111110101001110011000110000100100001000100000001100011100
860,0.875,0.81345,01011011101100111011010001000100000000100011010111111000000011100001100110100011001000100000001100011100
861,0.875,0.8133,01010101111101110011010000110000000000100011010111110001001110010000001110011000001000100000001100011100
862,0.875,0.8143125,01111001100100010010011100110000000000100011010111100001100110111111110000101011001000100000001100011100
863,0.875,0.8098375,11111110000101011010110100011100000000100011010111001000100000010111100011101111001000100000001100011100
864,0.875,0.811875,01010101111101110011011000110000000000100011010111100000001001100100011011001111001000100000001100011100
865,0.875,0.814625,10101101111010010110110110110000000000100011010111101000000110000001100001000001001000100000001100011100
866,0.875,0.8113375,11101111111101001101011000010100000000100011010111110000101011010111100000000001001000100000001100011100
867,0.875,0.808875,10111011001100111101110001111100000000100011010111111000000011101001011010001101001000100000001100011100
868,0.875,0.8132375,11011101101001010110100010111000000000100011010111001101100010111111010000100001001000100000001100011100
869,0.875,0.8144375,01111101110101111011100001010100000000100011010111010010010101111110001110001110001000100000001100011100
870,0.875,0.8098875,10010011101110011011011110010100000000100011010111001000000001110100100111101100001000100000001100011100
871,0.875,0.814325,10111000011100001011000000110100000000100011010111110001000110010000010101000000001000100000001100011100
872,0.875,0.8171625,10110000000000111101110100110100000000100011010111100000011011011000110111101101001000100000001100011100
873,0.875,0.8127375,01111001000110111000010101110000000000100011010111100100010010010110100011111001001000100000001100011100
