"settings: {'CHANGING_GOAL': False, 'N_pop': 5000, 'B': 104, 'Pc': 0.5, 'L': 100000, 'MAX_GATES': 12, 'G': 20, 'Pm': 0.00673076923076923}"
Gen,Max Fitness,Average Fitness,Max Fitness Genome
8385,0.9375,0.8542875,00000100110101010110000010000000100001000011000110000111010000100110011000110111000001001011001000101010
8386,0.9375,0.8529875,00000100110110001010000010000000100010000011000110000111010000100110011010001000000001001001000010011010
8387,0.9375,0.852625,00000100110100101100000011000000100001000011000110000111010000100110011001011010000001001000000010011010
8388,0.9375,0.8473625,00000100111110011110000011000000100001000011000110000111010000100110010101000101000001001010000101011010
8389,0.9375,0.849775,00000100110100010010000010000000100001000011000110000111010000100110011001011110000001001000101110111010
8390,0.9375,0.850125,00000100110111001000000011000000100001000011000110000111010000100110010101110110000001001010010101001010
8391,0.9375,0.852,00000100110100101010000010000000100001000011000110000111010000100110010111110111000001001011001111101010
8392,0.9375,0.8519875,00000100110110011011000010000000100001000011000110000111010000100110011000111000000001001001100111101010
8393,0.9375,0.857725,00000100110000111101000010000000100001000011000110000111010000100110010001000010000001001001011000001010
8394,0.9375,0.8525125,00000100110101010110000011000000100001000011000110000111010000100110010101010111000001001010100001101010
8395,0.9375,0.85445,00000100111010110001000010000000100001000011000110000111010000100110011101010101000001001001101011001010
8396,0.9375,0.8511625,00000100111001011100000011000000100001000011000110000111010000100110010110101001000001001010110101101010
8397,0.9375,0.8527375,00000100110100001000000011000000100010000011000110000111010000100110011100110001000001001011111110001010
8398,0.9375,0.8558375,00000100110110101000000010000000100001000011000110000111010000100110011110110111000001001001011001101010
8399,0.9375,0.8543,00000100110100011001000010000000100001000011000110000111010000100110010100000101000001001011100001001010
8400,0.9375,0.8513,00000100110111010110000010000000100001000011000110000111010000100110011100111000000001001010011110101010
8401,0.9375,0.853575,00000100111101001010000011000000100001000011000110000111010000100110010010111010000001001011100010011010
8402,0.9375,0.8473625,00000100110010100010000010000000100001000011000110000111010000100110011011111010000001001010010101001010
8403,0.9375,0.851375,00000100110010001010000010000000100001000011000110000111010000100110010000110111000001001000011000011010
8404,0.9375,0.852775,00000100110101000000000010000000100001000011000110000111010000100110010000101011000001001001101110011010
8405,0.9375,0.8551,00000100111101001101000010000000100001000011000110000111010000100110011111110000000001001001001010011010
8406,0.9375,0.8494375,00000100110110111011000011000000100001000011000110000111010000100110011010101011000001001010010011101010
8407,0.9375,0.853825,00000100110110111110000010000000100001000011000110000111010000100110011100111000000001001001011101011010
8408,0.9375,0.8540125,00000100110110010100000010000000100001000011000110000111010000100110010110111000000001001000101011101010
8409,0.9375,0.853425,00000100110111010110000010000000100001000011000110000111010000100110010111111110000001001010010001011010
8410,0.9375,0.8501875,00000100110100001010000010000000100010000011000110000111010000100110010111110011000001001001001000101010
8411,0.9375,0.8569,00000100110011011100000011000000100001000011000110000111010000100110010101110110000001001010010101101010
8412,0.9375,0.85915,00000100111101110111000011000000100001000011000110000111010000100110010101011010000001001011010011101010
8413,0.9375,0.8536625,00000100110100110100000010000000100001000011000110000111010000100110010110111000000001001000101011101010
8414,0.9375,0.850925,00000100111011101101000011000000100001000011000110000111010000100110010100111000000001001001001110001010
8415,0.9375,0.8560875,00000100110011001000000011000000100001000011000110000111010000100110010011111100000001001011001101101010
8416,0.9375,0.8509125,00000100110110111110000010000000100001000011000110000111010000100110010101110100000001001011110001011010
8417,0.9375,0.851625,00000100111111101000000011000000100001000011000110000111010000100110010100011110000001001011110100011010
8418,0.9375,0.8505625,00000100110001001111000010000000100001000011000110000111010000100110010001000011000001001010100011101010
8419,0.9375,0.8562875,00000100110010101110000010000000100010000011000110000111010000100110010100011011000001001011110000111010
8420,0.9375,0.8531125,00000100110011100000000011000000100001000011000110000111010000100110010101111001000001001001010010001010
8421,0.9375,0.85825,00000100110110000011000011000000100001000011000110000111010000100110010110110100000000001001101011001010
8422,0.9375,0.85405,00000100110000001110000011000000100001000011000110000111010000100110010011100000000001001001101100001010
8423,0.9375,0.851575,00000100110011001000000011000000100001000011000110000111010000100110010110000010000001001011111111111010
8424,0.9375,0.8544625,00000100110101001010000011000000100001000011000110000111010000100110010001000000000001001001101001101010
8425,0.9375,0.853675,00000100110000001110000011000000100001000011000110000111010000100110011110110101000001001010010010111010
8426,0.9375,0.852425,00000100110010100011000010000000100001000011000110000111010000100110011000000100000001001001000101101010
8427,0.9375,0.8535,00000100110000011100000011000000100001000011000110000111010000100110010110011011000001001001101000101010
8428,0.9375,0.8547875,00000100110111100010000010000000100001000011000110000111010000100110011101010110000001001011000011101010
8429,0.9375,0.849975,00000100110011011010000011000000100001000011000110000111010000100110010011100110000001001000111011101010
8430,0.9375,0.852375,00000100110100010110000010000000100001000011000110000111010000100110011111110111000001001000110010101010
8431,0.9375,0.8491875,00000100111100010111000010000000100001000011000110000111010000100110010101011110000001001001100010101010
8432,0.9375,0.8544125,00000100110010111001000010000000100010000011000110000111010000100110011000001111000001001001101011001010
8433,0.9375,0.8501875,00000100111011100110000011000000100001000011000110000111010000100110010100100111000001001000100011101010
8434,0.9375,0.852375,00000100110111111100000011000000100001000011000110000111010000100110011001011011000001001001000010011010
8435,0.9375,0.8581,00000100110001010000000011000000100001000011000110000111010000100110010100101011000001001001100111011010
8436,0.9375,0.8517375,00000100110110111110000010000000100001000011000110000111010000100110011000011101000001001001111010011010
8437,0.9375,0.8529625,00000100110110011100000011000000100001000011000110000111010000100110010110101011000001001010000000001010
8438,0.9375,0.85785,00000100110100001100000011000000100001000011000110000111010000100110010001101101000001001011110000011010
8439,0.9375,0.84745,00000100111010011111000010000000100001000011000110000111010000100110010100111101000001001001011011001010
8440,0.9375,0.853025,00000100110100011100000010000000100001000011000110000111010000100110011110111011000001001011110001011010
8441,0.9375,0.8557625,00000100111100100110000011000000100001000011000110000111010000100110011001110011000001001011010010101010
8442,0.9375,0.8530875,00000100111111110111000011000000100001000011000110000111010000100110010100011100000000001001001101101010
8443,0.9375,0.8493125,00000100110110000001000011000000100001000011000110000111010000100110010010100011000001001010100010011010
8444,0.9375,0.8476,00000100111100011100000010000000100010000011000110000111010000100110011101110110000001001011111100001010
8445,0.9375,0.8533,00000100110111111100000011000000100001000011000110000111010000100110011111111010000001001001100111011010
8446,0.9375,0.84455,00000100110011010001000010000000100001000011000110000111010000100110011101110101000001001000101001111010
8447,0.9375,0.8552375,00000100110110111000000011000000100001000011000110000111010000100110010011000100000001001011110111001010
8448,0.9375,0.8507875,00000100110010011001000010000000100010000011000110000111010000100110011100011000000001001011000010111010
8449,0.9375,0.846325,00000000110000010110000010000000100001000011000110000111010000100110010101110110000001001010110100001010
8450,0.9375,0.857525,00000100110111011001000011000000100001000011000110000111010000100110011001001001000001001010111110011010
8451,0.9375,0.8452625,00000000110011110010000010000000100001000011000110000111010000100110010000100101000001001001011100011010
8452,0.9375,0.854375,00000100110011100101000011000000100001000011000110000111010000100110011100001010000001001011010111111010
8453,0.9375,0.851825,00000100111001111001000010000000100001000011000110000111010000100110010110000010000001001011110010011010
8454,0.9375,0.8468125,00000100111111110011000010000000100001000011000110000111010000100110011000001000000001001001000000011010
8455,0.9375,0.8530625,00000100110000001000000011000000100001000011000110000111010000100110010011100010000001001011000010111010
8456,0.9375,0.8527625,00000100110101110000000011000000100001000011000110000111010000100110011111010100000001001010100110101010
8457,0.9375,0.848875,00000100111000010010000011000000100001000011000110000111010000100110010101111010000001001000011011011010
8458,0.9375,0.85245,00000100111100111101000011000000100001000011000110000111010000100110011101000000000001001011100001101010
8459,0.9375,0.8526375,00000100111000010000000010000000100001000011000110000111010000100110011100011010000001001010001000101010
8460,0.9375,0.852925,00000100110000010000000010000000100001000011000110000111010000100110011000101111000001001001110111101010
8461,0.9375,0.855825,00000100110110110110000011000000100001000011000110000111010000100110011000010111000001001001000111011010
8462,0.9375,0.851225,00000100110011100010000010000000100001000011000110000111010000100110010110100111000001001010111101101010
8463,0.9375,0.8494125,00000100110010110001000010000000100010000011000110000111010000100110010011000111000001001001110101111010
8464,0.9375,0.8500625,00000100110011100101000010000000100001000011000110000111010000100110011000111000000001001001000111101010
8465,0.9375,0.85315,00000100110000010101000011000000100001000011000110000111010000100110010010111100000001001001001001101010
8466,0.9375,0.8584875,00000100110110111001000011000000100001000011000110000111010000100110011000101111000001001000001010011010
8467,0.9375,0.852275,00000100111001001110000010000000100001000011000110000111010000100110010110110010000001001010100010011010
8468,0.9375,0.8519875,00000100111111100100000010000000100001000011000110000111010000100110011011111001000001001000010001111010
8469,0.9375,0.850225,00000000110000011101000010000000100001000011000110000111010000100110011010010110000001001000101001111010
8470,0.9375,0.8488875,00000100111110000001000011000000100001000011000110000111010000100110010010000110000001001000110111111010
8471,0.9375,0.8576625,00000100111010000100000011000000100001000011000110000111010000100110011100110011000001001011010010111010
8472,0.9375,0.855575,00000100110000010100000011000000100001000011000110000111010000100110010100101100000001001000100001111010
8473,0.9375,0.852975,00000100110001011100000011000000100001000011000110000111010000100110010010000011000001001011101011101010
8474,0.9375,0.847175,00000100111110101110000010000000100001000011000110000111010000100110010000100110000001001010100010111010
8475,0.9375,0.8509,00000100111001011101000010000000100001000011000110000111010000100110011000101110000001001010001101101010
8476,0.9375,0.857025,00000100110000111011000010000000100001000011000110000111010000100110010010001100000001001010001011101010
8477,0.9375,0.8486,00000100110101000011000011000000100001000011000110000111010000100110010110011001000000001001100111111010
8478,0.9375,0.855225,00000100110110111000000010000000100001000011000110000111010000100110010110101100000001001011111010011010
8479,0.9375,0.8488875,00000000110001100000000010000000100001000011000110000111010000100110010011100000000001001010111100111010
8480,0.9375,0.8480125,00000100111010111001000011000000100001000011000110000111010000100110011100001101000001001010011111111010
8481,0.9375,0.85175,00000100110011110101000011000000100001000011000110000111010000100110011010011010000001001001111001001010
8482,0.9375,0.8506625,00000100111011010100000011000000100001000011000110000111010000100110011101110110000000001011111011001010
8483,0.9375,0.851625,00000100110100000001000011000000100001000011000110000111010000100110011000011001000000001001100011111010
8484,0.9375,0.8529,00000100110111010001000011000000100001000011000110000111010000100110010010110110000001001001011011011010
8485,0.9375,0.854775,00000100111010010000000010000000100001000011000110000111010000100110010011000000000001001011001100111010
8486,0.9375,0.8483,00000100110110010100000011000000100001000011000110000111010000100110011101011010000001001010011010111010
8487,0.9375,0.849475,00000100111010110100000011000000100001000011000110000111010000100110010101111011000001001011000110111010
8488,0.9375,0.846475,00000100111010000110000010000000100001000011000110000111010000100110011111011001000001001001110101001010
8489,0.9375,0.846725,00000100111011011101000011000000100001000011000110000111010000100110011110111010000001001011011110101010
8490,0.9375,0.8480375,00000100111110110110000010000000100001000011000110000111010000100110011000100110000001001000001101011010
8491,0.9375,0.8507625,00000100111110010010000010000000100001000011000110000111010000100110011111111111000001001000111000011010
8492,0.9375,0.849425,00000100111010010000000010000000100001000011000110000111010000100110010010000010000001001010011011111010
8493,0.9375,0.8484,00000100111100011000000011000000100001000011000110000111010000100110010010000110000001001011011001001010
8494,0.9375,0.84435,00000100110110111000000010000000100001000011000110000111010000100110010110011101000001001011110110011010
8495,0.9375,0.854775,00000100110111110100000010000000100001000011000110000111010000100110011100000110000001001010000011111010
8496,0.9375,0.8488375,00000100111101100110000010000000100001000011000110000111010000100110011011111110000001001001100000001010
8497,0.9375,0.8532625,00000100111011010010000010000000100001000011000110000111010000100110010100101010000001001010110111111010
8498,0.9375,0.84755,00000100110110001010000011000000100001000011000110000111010000100110010110110110000001001001101010101010
8499,0.9375,0.847575,00000100110110001101000010000000100001000011000110000111010000100110011100110000000001001000110110011010
8500,0.9375,0.8525375,00000100111111111000000011000000100001000011000110000111010000100110011100100011000001001010111111011010
8501,0.9375,0.852675,00000100110010010000000011000000100001000011000110000111010000100110010011101000000000001011110001001010
8502,0.9375,0.850625,00000100110101011010000010000000100010000011000110000111010000100110011000000010000001001001011011011010
8503,0.9375,0.8503375,00000100110100001000000010000000100001000011000110000111010000100110011100010111000001001010111110011010
8504,0.9375,0.8539375,00000100110101111101000011000000100001000011000110000111010000100110011001111000000001001011110010011010
8505,0.9375,0.8529,00000100110110111100000011000000100001000011000110000111010000100110011010101010000001001011100010001010
8506,0.9375,0.856475,00000100110101010000000011000000100001000011000110000111010000100110010010000100000001001010000100101010
8507,0.9375,0.85445,00000100110001011001000010000000100010000011000110000111010000100110011100001010000001001000010011111010
8508,0.9375,0.850125,00000100110000011010000010000000100001000011000110000111010000100110011001000011000001001001000100001010
8509,0.9375,0.8521125,00000100110111110100000010000000100001000011000110000111010000100110011100011001000001001011111000111010
8510,0.9375,0.8513,00000100110111000111000011000000100001000011000110000111010000100110011100101111000001001001110100111010
8511,0.9375,0.8493,00000100111111011111000010000000100001000011000110000111010000100110011101100011000001001001101000101010
8512,0.9375,0.84685,00000100111100010110000010000000100001000011000110000111010000100110010011110111000001001001001110101010
8513,0.9375,0.85345,00000100111010001010000011000000100001000011000110000111010000100110011001001001000001001011010100111010
8514,0.9375,0.8488375,00000100110110001001000010000000100001000011000110000111010000100110010011100010000001001011101110111010
8515,0.9375,0.85305,00000100110101011010000011000000100001000011000110000111010000100110010110000001000001001000101000001010
8516,0.9375,0.8544625,00000100110010011110000010000000100001000011000110000111010000100110010010101000000001001010111011001010
8517,0.9375,0.8493875,00000100111010001110000010000000100001000011000110000111010000100110011100110110000001001011001000101010
8518,0.9375,0.8481375,00000100110100001110000011000000100001000011000110000111010000100110011010000010000001001001011110101010
8519,0.9375,0.850725,00000100110001011100000010000000100001000011000110000111010000100110010010001101000001001000001001001010
8520,0.9375,0.8531625,00000100110000110110000010000000100001000011000110000111010000100110011110101011000001001000011011011010
8521,0.9375,0.85435,00000100110111011001000010000000100001000011000110000111010000100110010010000011000001001001011101111010
8522,0.9375,0.8529375,00000100110010110110000011000000100001000011000110000111010000100110010100100001000001001010110110011010
8523,0.9375,0.8551875,00000100110001001010000010000000100001000011000110000111010000100110010000101100000001001001010001011010
8524,0.9375,0.8508,00000100110010010000000011000000100001000011000110000111010000100110011001011010000001001010010111111010
8525,0.9375,0.8577125,00000100110010001100000010000000100001000011000110000111010000100110011110111010000001001011010100101010
8526,0.9375,0.85475,00000100110010001000000011000000100001000011000110000111010000100110010011110010000001001011100111111010
8527,0.9375,0.8482875,00000100110011111010000011000000100001000011000110000111010000100110011111110110000001001011111011101010
8528,0.9375,0.8482875,00000100110111010111000011000000100001000011000110000111010000100110010100111000000001001001010000111010
8529,0.9375,0.8501,00000100111000111100000010000000100001000011000110000111010000100110010010110011000001001001100010001010
8530,0.9375,0.84495,00000100110011100001000011000000100001000011000110000111010000100110010110001100000001001010111011001010
8531,0.9375,0.8556875,00000100111001010100000011000000100001000011000110000111010000100110011000001001000001001010011011011010
8532,0.9375,0.844125,00000100111111011001000011000000100001000011000110000111010000100110011000100100000001001000100101011010
8533,0.9375,0.8510875,00000100111111111111000010000000100001000011000110000111010000100110010001101111000001001001100001011010
8534,0.9375,0.84325,00000100110010111000000010000000100001000011000110000111010000100110011010101011000001001000011011011010
8535,0.9375,0.8527375,00000100111100111111000011000000100001000011000110000111010000100110011000101100000001001001101000001010
8536,0.9375,0.846225,00000100111111011010000011000000100001000011000110000111010000100110011100010001000001001010100010011010
8537,0.9375,0.855125,00000100110010001100000010000000100001000011000110000111010000100110011000000001000001001011100100011010
8538,0.9375,0.85115,00000100111011000011000010000000100001000011000110000111010000100110010001010011000001001011100110001010
8539,0.9375,0.848775,00000100110011001010000011000000100001000011000110000111010000100110011000100101000001001000010000011010
8540,0.9375,0.854425,00000100111001010111000011000000100001000011000110000111010000100110011010110001000001001000001110111010
8541,0.9375,0.851125,00000100110011110011000010000000100001000011000110000111010000100110010011000100000001001011101000001010
8542,0.9375,0.8538625,00000100110011111001000011000000100001000011000110000111010000100110010100001011000001001000001000011010
8543,0.9375,0.8530625,00000100110111001011000011000000100001000011000110000111010000100110010111100000000001001011010001011010
8544,0.9375,0.8476375,00000100110001010110000011000000100001000011000110000111010000100110010100101110000001001010100111111010
8545,0.9375,0.84425,00000100110111010111000010000000100001000011000110000111010000100110010000101100000001001010010011111010
8546,0.9375,0.8524875,00000100110101110011000011000000100001000011000110000111010000100110010011101000000001001001100101001010
8547,0.9375,0.8539375,00000100110100010001000011000000100001000011000110000111010000100110010000100000000001001011011011011010
8548,0.9375,0.8454,00000100110000111001000010000000100010000011000110000111010000100110011000110010000001001011010101111010
8549,0.9375,0.849825,00000100110110010100000011000000100001000011000110000111010000100110010111110110000001001010011011111010
8550,0.9375,0.8531125,00000100110111000111000011000000100010000011000110000111010000100110010111100000000001001011101011101010
8551,0.9375,0.847725,00000100110110111000000011000000100001000011000110000111010000100110011100100111000001001011000101001010
8552,0.9375,0.856,00000100110011111001000011000000100001000011000110000111010000100110011100101011000001001011010011001010
8553,0.9375,0.8515375,00000100111000001101000011000000100001000011000110000111010000100110010110100000000001001011010100011010
8554,0.9375,0.8510375,00000100110111001110000010000000100001000011000110000111010000100110010110110100000001001000011011101010
8555,0.9375,0.852775,00000100110111100110000010000000100001000011000110000111010000100110010100101000000001001010010110011010
8556,0.9375,0.8511,00000100111111010100000011000000100001000011000110000111010000100110011000000110000001001011101000011010
8557,0.9375,0.8459625,00000100110111010111000011000000100001000011000110000111010000100110011100111010000001001001011111101010
8558,0.9375,0.8527125,00000100111101100011000010000000100001000011000110000111010000100110011100100011000001001001101011111010
8559,0.9375,0.8561625,00000100110110100001000010000000100001000011000110000111010000100110011000110100000001001010100011011010
8560,0.9375,0.854875,00000100110011010110000011000000100001000011000110000111010000100110011100100110000001001000110001111010
8561,0.9375,0.8519,00000100110110000000000011000000100001000011000110000111010000100110010100001111000001001001100100101010
8562,0.9375,0.8463375,00000100111010011100000010000000100001000011000110000111010000100110010101100001000001001000011010101010
8563,0.9375,0.8507,00000100111011111110000011000000100001000011000110000111010000100110010101101111000001001000011010101010
8564,0.9375,0.849525,00000100110110011110000011000000100001000011000110000111010000100110010110001111000001001000101001001010
8565,0.9375,0.85365,00000100110010110100000010000000100001000011000110000111010000100110010000101100000001001011011011011010
8566,0.9375,0.8595875,00000100110111110111000010000000100001000011000110000111010000100110011001111010000001001001100001011010
8567,0.9375,0.84845,00000100110100110011000011000000100001000011000110000111010000100110011100001111000001001000110001111010
8568,0.9375,0.8517375,00000100110101101101000010000000100001000011000110000111010000100110011100100000000001001011010110001010
8569,0.9375,0.8540875,00000100110101001010000010000000100001000011000110000111010000100110011011010110000001001010110101001010
8570,0.9375,0.8555125,00000100110010001011000011000000100001000011000110000111010000100110010000100011000001001000011110001010
8571,0.9375,0.8447,00000100111111111110000011000000100001000011000110000111010000100110011010001011000001001010100000011010
8572,0.9375,0.843175,00000100111000100111000010000000100001000011000110000111010000100110011100001100000001001000010000111010
8573,0.9375,0.854375,00000100111111101010000010000000100001000011000110000111010000100110011001001011000001001011101010001010
8574,0.9375,0.8466375,00000100110011010100000011000000100001000011000110000111010000100110011100001100000001001011011000111010
8575,0.9375,0.8474,00000100110110110110000010000000100001000011000110000111010000100110010101100101000001001001010110011010
8576,0.9375,0.8538625,00000100111111001110000011000000100001000011000110000111010000100110010001101111000001001001100011111010
8577,0.9375,0.85765,00000100111100011101000011000000100001000011000110000111010000100110010110110100000001001011101000011010
8578,0.9375,0.854275,00000100110111100011000010000000100010000011000110000111010000100110011011100000000001001011000010111010
8579,0.9375,0.8506,00000100110111000111000010000000100001000011000110000111010000100110010111110000000001001001001001111010
8580,0.9375,0.84625,00000100110011101000000011000000100001000011000110000111010000100110010101111001000001001011011011111010
8581,0.9375,0.849525,00000100111111011101000011000000100001000011000110000111010000100110010010000000000001001000011101001010
8582,0.9375,0.857875,00000100111100001111000011000000100001000011000110000111010000100110010100100001000001001001001011101010
8583,0.9375,0.8520125,00000100110101011011000010000000100001000011000110000111010000100110011011100110000001001001000001001010
8584,0.9375,0.8533875,00000100110011100001000011000000100001000011000110000111010000100110011111100001000001001000000110001010
8585,0.9375,0.8591875,00000100110011010111000010000000100001000011000110000111010000100110011110001000000001001001001110111010
8586,0.9375,0.8508125,00000100110011101001000011000000100001000011000110000111010000100110011101100001000000001001101011111010
8587,0.9375,0.848175,00000100111111011001000010000000100001000011000110000111010000100110010101000100000001001010101001001010
8588,0.9375,0.8493375,00000100111111000111000011000000100001000011000110000111010000100110010010100001000001001000011000011010
8589,0.9375,0.8499125,00000100111010100101000010000000100001000011000110000111010000100110010111110010000001001011010011101010
8590,0.9375,0.855825,00000100110110101100000011000000100001000011000110000111010000100110011110100101000001001000011100011010
8591,0.9375,0.8506875,00000100110101111100000011000000100001000011000110000111010000100110010110001011000001001001001110011010
8592,0.9375,0.8549375,00000100110101000010000011000000100001000011000110000111010000100110011001101100000001001010100001001010
8593,0.9375,0.848825,00000100111111001010000011000000100001000011000110000111010000100110010010111111000001001010010111001010
8594,0.9375,0.8550375,00000100110000000000000011000000100001000011000110000111010000100110011110100100000001001010110110101010
8595,0.9375,0.85355,00000100111001100101000010000000100001000011000110000111010000100110010010000010000001001001011011101010
8596,0.9375,0.852475,00000100110000110101000011000000100001000011000110000111010000100110010110110011000001001011010111101010
8597,0.9375,0.852,00000100110111000110000011000000100001000011000110000111010000100110010001111101000001001010110001001010
8598,0.9375,0.850225,00000100110110000011000010000000100010000011000110000111010000100110011000101110000001001001001010111010
8599,0.9375,0.85065,00000000110111101110000010000000100001000011000110000111010000100110010100100010000001001011110000101010
8600,0.9375,0.8487625,00000100110011000101000010000000100001000011000110000111010000100110011110001101000001001011110111101010
8601,0.9375,0.8540125,00000000110111000100000010000000100010000011000110000111010000100110011000100011000001001010100111001010
8602,0.9375,0.8540875,00000100110000001100000011000000100001000011000110000111010000100110011100101100000001001000000001011010
8603,0.9375,0.8530125,00000100110010100100000011000000100001000011000110000111010000100110011101111111000001001000011010001010
8604,0.9375,0.851625,00000100110010000000000011000000100001000011000110000111010000100110010100001010000001001000010001011010
8605,0.9375,0.8575125,00000100111110101101000011000000100001000011000110000111010000100110010110011100000001001000111100101010
8606,0.9375,0.848375,00000100111010001000000011000000100001000011000110000111010000100110011110110001000001001000001111101010
8607,0.9375,0.84975,00000100111110101101000010000000100001000011000110000111010000100110010000000100000001001001011011101010
8608,0.9375,0.8520875,00000100110110010010000011000000100010000011000110000111010000100110011100001100000001001011111001001010
8609,0.9375,0.854,00000100110110100111000011000000100001000011000110000111010000100110010110000010000001001010011010101010
8610,0.9375,0.851225,00000100110011101111000011000000100001000011000110000111010000100110011000111110000001001000001000111010
8611,0.9375,0.8517,00000100110100000000000011000000100001000011000110000111010000100110010101001011000001001011011111101010
8612,0.9375,0.852925,00000100110111001111000011000000100001000011000110000111010000100110010011101101000001001010100000011010
8613,0.9375,0.8525875,00000100110100001000000011000000100001000011000110000111010000100110010101101000000001001000011111111010
8614,0.9375,0.8533875,00000100111111001011000010000000100001000011000110000111010000100110011010010100000001001001011011111010
8615,0.9375,0.8537375,00000100110110100011000010000000100001000011000110000111010000100110010000101101000001001000001010111010
8616,0.9375,0.8588875,00000100110110111010000010000000100001000011000110000111010000100110010010101101000001001011111100001010
8617,0.9375,0.8487125,00000100111001011101000010000000100010000011000110000111010000100110011011101011000001001000000100001010
8618,0.9375,0.8534875,00000100110001101011000011000000100001000011000110000111010000100110011000111011000001001001011100101010
8619,0.9375,0.854025,00000100110111001111000010000000100010000011000110000111010000100110011000010011000001001001110010001010
8620,0.9375,0.8535375,00000100110000000001000011000000100001000011000110000111010000100110010100100011000001001001110010101010
8621,0.9375,0.8545875,00000100110010001100000011000000100001000011000110000111010000100110011011001001000001001011100000111010
8622,0.9375,0.85515,00000100111000110101000010000000100001000011000110000111010000100110010000011000000001001000010001011010
8623,0.9375,0.8537625,00000100110101100111000010000000100001000011000110000111010000100110011000101010000001001010010111101010
8624,0.9375,0.8523125,00000100110000111011000010000000100001000011000110000111010000100110011010101000000001001000011101001010
8625,0.9375,0.8548,00000100110111001111000011000000100001000011000110000111010000100110011100100111000001001001011100101010
8626,0.9375,0.855,00000100110110011101000010000000100001000011000110000111010000100110011101001111000001001011010000101010
8627,0.9375,0.8498875,00000100111001111111000010000000100001000011000110000111010000100110010000000011000001001010111101011010
8628,0.9375,0.85515,00000100110101100010000010000000100001000011000110000111010000100110011001101010000001001011111011001010
8629,0.9375,0.8490125,00000100110101011001000011000000100001000011000110000111010000100110010011110011000001001010010010101010
8630,0.9375,0.848775,00000100110011101011000010000000100001000011000110000111010000100110010010001110000001001000010110001010
8631,0.9375,0.8518875,00000100111111101101000011000000100001000011000110000111010000100110011111001111000001001000011101101010
8632,0.9375,0.8544875,00000100110111010101000010000000100010000011000110000111010000100110011111001111000001001010111011101010
8633,0.9375,0.8595875,00000100111101001101000011000000100001000011000110000111010000100110010001111010000001001011010000111010
8634,0.9375,0.8461875,00000100110101010011000010000000100001000011000110000111010000100110010010101100000001001011100010001010
8635,0.9375,0.852675,00000100111110001111000011000000100001000011000110000111010000100110011101001100000001001011011111111010
8636,0.9375,0.8558875,00000100111000111110000011000000100001000011000110000111010000100110011010010011000001001001110100011010
8637,0.9375,0.8540125,00000100110000101101000011000000100001000011000110000111010000100110011111101000000001001011000100011010
8638,0.9375,0.85025,00000100110001100011000011000000100001000011000110000111010000100110011000111000000001001011110010101010
8639,0.9375,0.8515875,00000100111110010101000011000000100001000011000110000111010000100110011010011011000001001001001001001010
8640,0.9375,0.8545875,00000100110010111010000010000000100001000011000110000111010000100110010100101010000001001001011000011010
8641,0.9375,0.855575,00000100110110110100000010000000100001000011000110000111010000100110010000101101000001001001000101001010
8642,0.9375,0.8498,00000100111100101100000010000000100001000011000110000111010000100110010010110100000001001001110010001010
8643,0.9375,0.8481375,00000100111110101100000011000000100001000011000110000111010000100110011011111001000001001000011010011010
8644,0.9375,0.85645,00000100110011111101000010000000100001000011000110000111010000100110011100101101000001001001010101001010
8645,0.9375,0.8453625,00000100110010101111000011000000100001000011000110000111010000100110010011111010000001001010010111011010
8646,0.9375,0.85125,00000100111001101010000010000000100001000011000110000111010000100110011100101110000001001000101101011010
8647,0.9375,0.854625,00000100110010101111000011000000100001000011000110000111010000100110010000011000000001001010110111011010
8648,0.9375,0.8532,00000100110101100000000010000000100001000011000110000111010000100110011000010011000001001001011010111010
8649,0.9375,0.85055,00000100110100100010000010000000100001000011000110000111010000100110010101111010000001001000100001101010
8650,0.9375,0.8462,00000100110000101101000011000000100001000011000110000111010000100110011000010000000001001011010000111010
8651,0.9375,0.853275,00000100111111001111000010000000100001000011000110000111010000100110010010010100000001001001101011111010
8652,0.9375,0.8513875,00000100111000101111000010000000100001000011000110000111010000100110010001010011000001001011111001011010
8653,0.9375,0.848325,00000100110011101001000011000000100001000011000110000111010000100110010101000000000001001010110101101010
8654,0.9375,0.849775,00000100110110000010000011000000100001000011000110000111010000100110011111100000000001001000010011101010
8655,0.9375,0.85085,00000100111011000101000011000000100001000011000110000111010000100110010010010000000001001010001101101010
8656,0.9375,0.8516,00000100110101101000000010000000100001000011000110000111010000100110011000011100000001001001100010111010
8657,0.9375,0.8526625,00000100110111100001000011000000100001000011000110000111010000100110011001110100000001001000001010011010
8658,0.9375,0.8527375,00000100111010101111000010000000100001000011000110000111010000100110010000101101000001001010110011101010
8659,0.9375,0.850425,00000100110110001000000010000000100001000011000110000111010000100110011110101100000001001001100111111010
8660,0.9375,0.854175,00000100111110011000000011000000100001000011000110000111010000100110010000011000000001001000110111011010
8661,0.9375,0.8551375,00000100111111010000000010000000100001000011000110000111010000100110011011010001000001001010110001001010
8662,0.9375,0.8499625,00000100110111001010000010000000100001000011000110000111010000100110011011000001000001001001101000101010
8663,0.9375,0.85035,00000100110010100010000011000000100001000011000110000111010000100110010000101110000001001001011111111010
8664,0.9375,0.8526875,00000100110010101111000011000000100001000011000110000111010000100110011001000001000001001011100001111010
